#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2015-01-16T14:41:16 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ54b922f76911	
#INFO	-out.max=unlimited	
#INFO	queryParameters=21	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/529/A75&tab:{J/A+A/529/A75/table-af}&key:source=J/A+A/529/A75/table-af&HTTPPRM:&
#-source=J/A+A/529/A75/table-af
#-order=I
#-out=logg
#-out=Teff
#-out=Z
#-out=xi
#-out=a
#-out=b
#-out=Filt
#Filt=Kp
#-out=Met
#Met=L
#-out=Mod
#Mod=A
#-out=c
#-out=d
#-out=e
#-out=f
#

#RESOURCE=yCat_35290075
#Name: J/A+A/529/A75
#Title: Limb-darkening coefficients (Claret+, 2011)
#Table	J_A_A_529_A75_table-af:
#Name: J/A+A/529/A75/table-af
#Title: 2-parameter limb darkening coefficients: quadratic {\em(a,b)}, root-square {\em(c,d)} and logarithmic {\em(e,f)} (equations 2, 3 and 4)
#Column	logg	(F5.2)	[0/5] Surface gravity	[ucd=phys.gravity]
#Column	Teff	(F6)	[2000/50000] Effective temperature	[ucd=phys.temperature.effective]
#Column	Z	(F4.1)	[-5/1] Metallicity (log[M/H])	[ucd=phys.abund.Z]
#Column	xi	(F4.1)	[0/8] Microturbulent velocity	[ucd=phys.veloc]
#Column	a	(F7.4)	Quadratic limb darkening coefficient a (G2)	[ucd=phot.limbDark]
#Column	b	(F7.4)	Quadratic limb darkening coefficient b (G2)	[ucd=phot.limbDark]
#Column	Filt	(A2)	Filter (G1)	[ucd=meta.id;instr.filter]
#Column	Met	(A1)	[LF] Method (Least-Square or Flux Conservation)	[ucd=meta.id;stat.fit]
#Column	Mod	(A1)	Model used: {\bf A}TLAS or {\bf P}HOENIX	[ucd=instr.setup;meta.modelled]
#Column	c	(F7.4)	Root-square limb darkening coefficient c (G2)	[ucd=phot.limbDark]
#Column	d	(F7.4)	Root-square limb darkening coefficient d (G2)	[ucd=phot.limbDark]
#Column	e	(F7.4)	Logarithmic limb darkening coefficient e (G2)	[ucd=phot.limbDark]
#Column	f	(F7.4)	Logarithmic limb darkening coefficient f (G2)	[ucd=phot.limbDark]
#logg	Teff	Z	xi	a	b	Filt	Met	Mod	c	d	e	f
#[cm/s2]	K	[Sun]	km/s	 	 	 	 	 	 	 	 	
#-----	------	----	----	-------	-------	--	-	-	-------	-------	-------	-------
 0.50	  5250	-0.1	 2.0	 0.4694	 0.2060	Kp	L	A	 0.3179	 0.4386	 0.7045	 0.1925
 1.00	  5250	-0.1	 2.0	 0.4662	 0.2164	Kp	L	A	 0.3074	 0.4601	 0.7130	 0.2019
 1.50	  5250	-0.1	 2.0	 0.4681	 0.2209	Kp	L	A	 0.3080	 0.4669	 0.7197	 0.2053
 2.00	  5250	-0.1	 2.0	 0.4656	 0.2264	Kp	L	A	 0.3026	 0.4770	 0.7233	 0.2099
 2.50	  5250	-0.1	 2.0	 0.4713	 0.2238	Kp	L	A	 0.3118	 0.4692	 0.7258	 0.2068
 3.00	  5250	-0.1	 2.0	 0.4773	 0.2198	Kp	L	A	 0.3216	 0.4594	 0.7270	 0.2027
 3.50	  5250	-0.1	 2.0	 0.4858	 0.2129	Kp	L	A	 0.3352	 0.4446	 0.7275	 0.1961
 4.00	  5250	-0.1	 2.0	 0.4926	 0.2074	Kp	L	A	 0.3460	 0.4329	 0.7281	 0.1910
 4.50	  5250	-0.1	 2.0	 0.4966	 0.2043	Kp	L	A	 0.3526	 0.4259	 0.7286	 0.1880
 5.00	  5250	-0.1	 2.0	 0.4988	 0.2030	Kp	L	A	 0.3566	 0.4219	 0.7291	 0.1864
 0.00	  5500	-0.1	 2.0	 0.4601	 0.1848	Kp	L	A	 0.3175	 0.4031	 0.6721	 0.1751
 0.50	  5500	-0.1	 2.0	 0.4200	 0.2306	Kp	L	A	 0.2483	 0.4938	 0.6835	 0.2162
 1.00	  5500	-0.1	 2.0	 0.4188	 0.2379	Kp	L	A	 0.2414	 0.5099	 0.6907	 0.2232
 1.50	  5500	-0.1	 2.0	 0.4160	 0.2470	Kp	L	A	 0.2338	 0.5265	 0.6979	 0.2309
 2.00	  5500	-0.1	 2.0	 0.4140	 0.2533	Kp	L	A	 0.2294	 0.5367	 0.7027	 0.2359
 2.50	  5500	-0.1	 2.0	 0.4154	 0.2562	Kp	L	A	 0.2318	 0.5384	 0.7069	 0.2374
 3.00	  5500	-0.1	 2.0	 0.4210	 0.2540	Kp	L	A	 0.2414	 0.5303	 0.7096	 0.2343
 3.50	  5500	-0.1	 2.0	 0.4298	 0.2477	Kp	L	A	 0.2561	 0.5153	 0.7111	 0.2279
 4.00	  5500	-0.1	 2.0	 0.4368	 0.2427	Kp	L	A	 0.2671	 0.5041	 0.7123	 0.2231
 4.50	  5500	-0.1	 2.0	 0.4415	 0.2396	Kp	L	A	 0.2742	 0.4971	 0.7133	 0.2200
 5.00	  5500	-0.1	 2.0	 0.4423	 0.2402	Kp	L	A	 0.2754	 0.4974	 0.7148	 0.2203
 0.00	  5750	-0.1	 2.0	 0.5095	 0.1379	Kp	L	A	 0.4027	 0.3013	 0.6676	 0.1306
 0.50	  5750	-0.1	 2.0	 0.4518	 0.1874	Kp	L	A	 0.3041	 0.4132	 0.6672	 0.1786
 1.00	  5750	-0.1	 2.0	 0.3736	 0.2628	Kp	L	A	 0.1764	 0.5651	 0.6742	 0.2471
 1.50	  5750	-0.1	 2.0	 0.3752	 0.2652	Kp	L	A	 0.1762	 0.5702	 0.6785	 0.2493
 2.00	  5750	-0.1	 2.0	 0.3727	 0.2719	Kp	L	A	 0.1711	 0.5810	 0.6832	 0.2546
 2.50	  5750	-0.1	 2.0	 0.3722	 0.2770	Kp	L	A	 0.1708	 0.5863	 0.6879	 0.2579
 3.00	  5750	-0.1	 2.0	 0.3755	 0.2774	Kp	L	A	 0.1770	 0.5825	 0.6912	 0.2570
 3.50	  5750	-0.1	 2.0	 0.3811	 0.2752	Kp	L	A	 0.1870	 0.5740	 0.6938	 0.2538
 4.00	  5750	-0.1	 2.0	 0.3874	 0.2713	Kp	L	A	 0.1973	 0.5640	 0.6954	 0.2497
 4.50	  5750	-0.1	 2.0	 0.3928	 0.2676	Kp	L	A	 0.2059	 0.5554	 0.6965	 0.2460
 5.00	  5750	-0.1	 2.0	 0.3930	 0.2691	Kp	L	A	 0.2057	 0.5576	 0.6983	 0.2471
 0.00	  6000	-0.1	 2.0	 0.5036	 0.1432	Kp	L	A	 0.3995	 0.3030	 0.6667	 0.1330
 0.50	  6000	-0.1	 2.0	 0.4794	 0.1621	Kp	L	A	 0.3551	 0.3523	 0.6650	 0.1529
 1.00	  6000	-0.1	 2.0	 0.4344	 0.1928	Kp	L	A	 0.2779	 0.4316	 0.6566	 0.1852
 1.50	  6000	-0.1	 2.0	 0.3383	 0.2866	Kp	L	A	 0.1234	 0.6159	 0.6660	 0.2693
 2.00	  6000	-0.1	 2.0	 0.3387	 0.2881	Kp	L	A	 0.1232	 0.6185	 0.6681	 0.2705
 2.50	  6000	-0.1	 2.0	 0.3400	 0.2898	Kp	L	A	 0.1262	 0.6179	 0.6709	 0.2710
 3.00	  6000	-0.1	 2.0	 0.3406	 0.2924	Kp	L	A	 0.1284	 0.6184	 0.6739	 0.2721
 3.50	  6000	-0.1	 2.0	 0.3424	 0.2931	Kp	L	A	 0.1324	 0.6159	 0.6760	 0.2717
 4.00	  6000	-0.1	 2.0	 0.3469	 0.2910	Kp	L	A	 0.1408	 0.6081	 0.6777	 0.2688
 4.50	  6000	-0.1	 2.0	 0.3511	 0.2889	Kp	L	A	 0.1478	 0.6019	 0.6793	 0.2663
 5.00	  6000	-0.1	 2.0	 0.3504	 0.2911	Kp	L	A	 0.1465	 0.6051	 0.6809	 0.2679
 0.50	  6250	-0.1	 2.0	 0.4747	 0.1683	Kp	L	A	 0.3538	 0.3542	 0.6662	 0.1558
 1.00	  6250	-0.1	 2.0	 0.4464	 0.1878	Kp	L	A	 0.3043	 0.4055	 0.6611	 0.1765
 1.50	  6250	-0.1	 2.0	 0.3977	 0.2210	Kp	L	A	 0.2217	 0.4897	 0.6519	 0.2111
 2.00	  6250	-0.1	 2.0	 0.3086	 0.3040	Kp	L	A	 0.0804	 0.6536	 0.6562	 0.2857
 2.50	  6250	-0.1	 2.0	 0.3110	 0.3034	Kp	L	A	 0.0850	 0.6499	 0.6577	 0.2846
 3.00	  6250	-0.1	 2.0	 0.3125	 0.3035	Kp	L	A	 0.0892	 0.6463	 0.6589	 0.2836
 3.50	  6250	-0.1	 2.0	 0.3135	 0.3044	Kp	L	A	 0.0928	 0.6434	 0.6603	 0.2832
 4.00	  6250	-0.1	 2.0	 0.3166	 0.3030	Kp	L	A	 0.0995	 0.6367	 0.6615	 0.2809
 4.50	  6250	-0.1	 2.0	 0.3190	 0.3020	Kp	L	A	 0.1045	 0.6321	 0.6625	 0.2792
 5.00	  6250	-0.1	 2.0	 0.3172	 0.3045	Kp	L	A	 0.1018	 0.6360	 0.6633	 0.2812
 0.50	  6500	-0.1	 2.0	 0.4672	 0.1707	Kp	L	A	 0.3460	 0.3571	 0.6612	 0.1575
 1.00	  6500	-0.1	 2.0	 0.4462	 0.1914	Kp	L	A	 0.3094	 0.4017	 0.6638	 0.1769
 1.50	  6500	-0.1	 2.0	 0.4142	 0.2104	Kp	L	A	 0.2553	 0.4540	 0.6548	 0.1977
 2.00	  6500	-0.1	 2.0	 0.3565	 0.2483	Kp	L	A	 0.1599	 0.5486	 0.6420	 0.2368
 2.50	  6500	-0.1	 2.0	 0.2848	 0.3169	Kp	L	A	 0.0482	 0.6797	 0.6471	 0.2975
 3.00	  6500	-0.1	 2.0	 0.2875	 0.3153	Kp	L	A	 0.0542	 0.6732	 0.6475	 0.2951
 3.50	  6500	-0.1	 2.0	 0.2907	 0.3132	Kp	L	A	 0.0618	 0.6646	 0.6479	 0.2921
 4.00	  6500	-0.1	 2.0	 0.2938	 0.3110	Kp	L	A	 0.0695	 0.6558	 0.6481	 0.2889
 4.50	  6500	-0.1	 2.0	 0.2947	 0.3103	Kp	L	A	 0.0726	 0.6519	 0.6479	 0.2876
 5.00	  6500	-0.1	 2.0	 0.2925	 0.3122	Kp	L	A	 0.0700	 0.6544	 0.6476	 0.2889
 0.50	  6750	-0.1	 2.0	 0.4407	 0.1911	Kp	L	A	 0.3075	 0.3963	 0.6576	 0.1756
 1.00	  6750	-0.1	 2.0	 0.4390	 0.1943	Kp	L	A	 0.3018	 0.4055	 0.6597	 0.1791
 1.50	  6750	-0.1	 2.0	 0.4156	 0.2145	Kp	L	A	 0.2629	 0.4493	 0.6594	 0.1981
 2.00	  6750	-0.1	 2.0	 0.3811	 0.2330	Kp	L	A	 0.2062	 0.5011	 0.6474	 0.2185
 2.50	  6750	-0.1	 2.0	 0.3239	 0.2673	Kp	L	A	 0.1133	 0.5891	 0.6310	 0.2546
 3.00	  6750	-0.1	 2.0	 0.2667	 0.3256	Kp	L	A	 0.0256	 0.6955	 0.6385	 0.3048
 3.50	  6750	-0.1	 2.0	 0.2703	 0.3226	Kp	L	A	 0.0338	 0.6856	 0.6383	 0.3011
 4.00	  6750	-0.1	 2.0	 0.2740	 0.3189	Kp	L	A	 0.0425	 0.6745	 0.6375	 0.2968
 4.50	  6750	-0.1	 2.0	 0.2751	 0.3169	Kp	L	A	 0.0466	 0.6680	 0.6360	 0.2943
 5.00	  6750	-0.1	 2.0	 0.2739	 0.3170	Kp	L	A	 0.0466	 0.6665	 0.6348	 0.2940
 0.50	  7000	-0.1	 2.0	 0.4137	 0.2122	Kp	L	A	 0.2674	 0.4376	 0.6542	 0.1945
 1.00	  7000	-0.1	 2.0	 0.4110	 0.2155	Kp	L	A	 0.2602	 0.4477	 0.6556	 0.1982
 1.50	  7000	-0.1	 2.0	 0.4104	 0.2162	Kp	L	A	 0.2580	 0.4507	 0.6559	 0.1992
 2.00	  7000	-0.1	 2.0	 0.3849	 0.2358	Kp	L	A	 0.2175	 0.4934	 0.6530	 0.2177
 2.50	  7000	-0.1	 2.0	 0.3465	 0.2557	Kp	L	A	 0.1555	 0.5485	 0.6386	 0.2396
 3.00	  7000	-0.1	 2.0	 0.2769	 0.3069	Kp	L	A	 0.0443	 0.6632	 0.6282	 0.2892
 3.50	  7000	-0.1	 2.0	 0.2527	 0.3308	Kp	L	A	 0.0098	 0.7035	 0.6301	 0.3089
 4.00	  7000	-0.1	 2.0	 0.2559	 0.3269	Kp	L	A	 0.0176	 0.6927	 0.6286	 0.3046
 4.50	  7000	-0.1	 2.0	 0.2576	 0.3235	Kp	L	A	 0.0231	 0.6837	 0.6263	 0.3010
 5.00	  7000	-0.1	 2.0	 0.2584	 0.3218	Kp	L	A	 0.0269	 0.6776	 0.6248	 0.2987
 0.50	  7250	-0.1	 2.0	 0.3876	 0.2307	Kp	L	A	 0.2289	 0.4754	 0.6492	 0.2115
 1.00	  7250	-0.1	 2.0	 0.3804	 0.2379	Kp	L	A	 0.2143	 0.4938	 0.6505	 0.2189
 1.50	  7250	-0.1	 2.0	 0.3811	 0.2372	Kp	L	A	 0.2140	 0.4943	 0.6505	 0.2186
 2.00	  7250	-0.1	 2.0	 0.3825	 0.2350	Kp	L	A	 0.2169	 0.4899	 0.6494	 0.2165
 2.50	  7250	-0.1	 2.0	 0.3541	 0.2555	Kp	L	A	 0.1730	 0.5341	 0.6445	 0.2359
 3.00	  7250	-0.1	 2.0	 0.3109	 0.2784	Kp	L	A	 0.1039	 0.5960	 0.6289	 0.2607
 3.50	  7250	-0.1	 2.0	 0.2457	 0.3221	Kp	L	A	 0.0005	 0.6976	 0.6145	 0.3039
 4.00	  7250	-0.1	 2.0	 0.2394	 0.3342	Kp	L	A	-0.0048	 0.7092	 0.6206	 0.3117
 4.50	  7250	-0.1	 2.0	 0.2403	 0.3308	Kp	L	A	-0.0007	 0.7009	 0.6175	 0.3083
 5.00	  7250	-0.1	 2.0	 0.2430	 0.3273	Kp	L	A	 0.0065	 0.6907	 0.6159	 0.3042
 0.50	  7500	-0.1	 2.0	 0.3643	 0.2441	Kp	L	A	 0.1953	 0.5044	 0.6412	 0.2242
 1.00	  7500	-0.1	 2.0	 0.3530	 0.2550	Kp	L	A	 0.1738	 0.5309	 0.6427	 0.2351
 1.50	  7500	-0.1	 2.0	 0.3480	 0.2594	Kp	L	A	 0.1642	 0.5422	 0.6429	 0.2396
 2.00	  7500	-0.1	 2.0	 0.3500	 0.2567	Kp	L	A	 0.1677	 0.5370	 0.6418	 0.2371
 2.50	  7500	-0.1	 2.0	 0.3518	 0.2537	Kp	L	A	 0.1725	 0.5295	 0.6400	 0.2340
 3.00	  7500	-0.1	 2.0	 0.3219	 0.2748	Kp	L	A	 0.1269	 0.5747	 0.6342	 0.2538
 3.50	  7500	-0.1	 2.0	 0.2702	 0.3060	Kp	L	A	 0.0444	 0.6525	 0.6195	 0.2860
 4.00	  7500	-0.1	 2.0	 0.2246	 0.3399	Kp	L	A	-0.0260	 0.7245	 0.6127	 0.3178
 4.50	  7500	-0.1	 2.0	 0.2247	 0.3380	Kp	L	A	-0.0220	 0.7168	 0.6102	 0.3151
 5.00	  7500	-0.1	 2.0	 0.2272	 0.3338	Kp	L	A	-0.0151	 0.7059	 0.6077	 0.3107
 1.00	  7750	-0.1	 2.0	 0.3337	 0.2633	Kp	L	A	 0.1473	 0.5501	 0.6330	 0.2433
 1.50	  7750	-0.1	 2.0	 0.3215	 0.2734	Kp	L	A	 0.1260	 0.5740	 0.6326	 0.2533
 2.00	  7750	-0.1	 2.0	 0.3191	 0.2747	Kp	L	A	 0.1221	 0.5776	 0.6318	 0.2546
 2.50	  7750	-0.1	 2.0	 0.3229	 0.2701	Kp	L	A	 0.1295	 0.5674	 0.6302	 0.2501
 3.00	  7750	-0.1	 2.0	 0.3241	 0.2680	Kp	L	A	 0.1341	 0.5602	 0.6287	 0.2474
 3.50	  7750	-0.1	 2.0	 0.2892	 0.2936	Kp	L	A	 0.0806	 0.6144	 0.6230	 0.2714
 4.00	  7750	-0.1	 2.0	 0.2367	 0.3243	Kp	L	A	-0.0026	 0.6915	 0.6069	 0.3032
 4.50	  7750	-0.1	 2.0	 0.2072	 0.3440	Kp	L	A	-0.0469	 0.7338	 0.5999	 0.3218
 5.00	  7750	-0.1	 2.0	 0.2131	 0.3404	Kp	L	A	-0.0340	 0.7199	 0.6011	 0.3168
 1.00	  8000	-0.1	 2.0	 0.3216	 0.2650	Kp	L	A	 0.1328	 0.5554	 0.6231	 0.2454
 1.50	  8000	-0.1	 2.0	 0.3038	 0.2786	Kp	L	A	 0.1030	 0.5873	 0.6211	 0.2587
 2.00	  8000	-0.1	 2.0	 0.2958	 0.2838	Kp	L	A	 0.0899	 0.6001	 0.6192	 0.2639
 2.50	  8000	-0.1	 2.0	 0.2953	 0.2832	Kp	L	A	 0.0900	 0.5986	 0.6180	 0.2633
 3.00	  8000	-0.1	 2.0	 0.3001	 0.2780	Kp	L	A	 0.0996	 0.5862	 0.6167	 0.2580
 3.50	  8000	-0.1	 2.0	 0.2983	 0.2795	Kp	L	A	 0.0996	 0.5851	 0.6161	 0.2583
 4.00	  8000	-0.1	 2.0	 0.2583	 0.3087	Kp	L	A	 0.0373	 0.6483	 0.6095	 0.2860
 4.50	  8000	-0.1	 2.0	 0.2077	 0.3408	Kp	L	A	-0.0423	 0.7245	 0.5965	 0.3181
 5.00	  8000	-0.1	 2.0	 0.1983	 0.3467	Kp	L	A	-0.0539	 0.7341	 0.5936	 0.3229
 1.00	  8250	-0.1	 2.0	 0.3163	 0.2618	Kp	L	A	 0.1283	 0.5508	 0.6145	 0.2429
 1.50	  8250	-0.1	 2.0	 0.2921	 0.2800	Kp	L	A	 0.0895	 0.5913	 0.6111	 0.2603
 2.00	  8250	-0.1	 2.0	 0.2797	 0.2867	Kp	L	A	 0.0702	 0.6083	 0.6066	 0.2672
 2.50	  8250	-0.1	 2.0	 0.2748	 0.2885	Kp	L	A	 0.0636	 0.6128	 0.6039	 0.2690
 3.00	  8250	-0.1	 2.0	 0.2757	 0.2867	Kp	L	A	 0.0664	 0.6080	 0.6025	 0.2670
 3.50	  8250	-0.1	 2.0	 0.2813	 0.2814	Kp	L	A	 0.0771	 0.5951	 0.6019	 0.2616
 4.00	  8250	-0.1	 2.0	 0.2731	 0.2898	Kp	L	A	 0.0666	 0.6075	 0.6028	 0.2681
 4.50	  8250	-0.1	 2.0	 0.2257	 0.3261	Kp	L	A	-0.0082	 0.6857	 0.5969	 0.3024
 5.00	  8250	-0.1	 2.0	 0.1881	 0.3477	Kp	L	A	-0.0670	 0.7392	 0.5848	 0.3246
 1.00	  8500	-0.1	 2.0	 0.3179	 0.2552	Kp	L	A	 0.1340	 0.5378	 0.6086	 0.2370
 1.50	  8500	-0.1	 2.0	 0.2844	 0.2801	Kp	L	A	 0.0810	 0.5926	 0.6037	 0.2607
 2.00	  8500	-0.1	 2.0	 0.2680	 0.2881	Kp	L	A	 0.0568	 0.6122	 0.5966	 0.2687
 2.50	  8500	-0.1	 2.0	 0.2607	 0.2896	Kp	L	A	 0.0473	 0.6171	 0.5912	 0.2705
 3.00	  8500	-0.1	 2.0	 0.2584	 0.2890	Kp	L	A	 0.0456	 0.6157	 0.5882	 0.2699
 3.50	  8500	-0.1	 2.0	 0.2604	 0.2865	Kp	L	A	 0.0503	 0.6090	 0.5871	 0.2671
 4.00	  8500	-0.1	 2.0	 0.2648	 0.2828	Kp	L	A	 0.0589	 0.5990	 0.5871	 0.2632
 4.50	  8500	-0.1	 2.0	 0.2464	 0.3015	Kp	L	A	 0.0313	 0.6323	 0.5893	 0.2790
 5.00	  8500	-0.1	 2.0	 0.1973	 0.3389	Kp	L	A	-0.0472	 0.7147	 0.5834	 0.3149
 1.50	  8750	-0.1	 2.0	 0.2783	 0.2807	Kp	L	A	 0.0741	 0.5943	 0.5982	 0.2613
 2.00	  8750	-0.1	 2.0	 0.2589	 0.2895	Kp	L	A	 0.0461	 0.6161	 0.5892	 0.2703
 2.50	  8750	-0.1	 2.0	 0.2485	 0.2918	Kp	L	A	 0.0328	 0.6227	 0.5816	 0.2728
 3.00	  8750	-0.1	 2.0	 0.2439	 0.2912	Kp	L	A	 0.0284	 0.6219	 0.5764	 0.2723
 3.50	  8750	-0.1	 2.0	 0.2440	 0.2888	Kp	L	A	 0.0307	 0.6160	 0.5736	 0.2698
 4.00	  8750	-0.1	 2.0	 0.2476	 0.2849	Kp	L	A	 0.0382	 0.6064	 0.5727	 0.2659
 4.50	  8750	-0.1	 2.0	 0.2495	 0.2844	Kp	L	A	 0.0425	 0.6023	 0.5736	 0.2646
 5.00	  8750	-0.1	 2.0	 0.2174	 0.3159	Kp	L	A	-0.0085	 0.6632	 0.5768	 0.2926
 1.50	  9000	-0.1	 2.0	 0.2722	 0.2826	Kp	L	A	 0.0669	 0.5979	 0.5943	 0.2630
 2.00	  9000	-0.1	 2.0	 0.2507	 0.2917	Kp	L	A	 0.0360	 0.6210	 0.5835	 0.2723
 2.50	  9000	-0.1	 2.0	 0.2393	 0.2933	Kp	L	A	 0.0219	 0.6267	 0.5742	 0.2744
 3.00	  9000	-0.1	 2.0	 0.2331	 0.2927	Kp	L	A	 0.0157	 0.6262	 0.5674	 0.2740
 3.50	  9000	-0.1	 2.0	 0.2314	 0.2903	Kp	L	A	 0.0159	 0.6209	 0.5630	 0.2717
 4.00	  9000	-0.1	 2.0	 0.2325	 0.2875	Kp	L	A	 0.0200	 0.6137	 0.5608	 0.2688
 4.50	  9000	-0.1	 2.0	 0.2366	 0.2836	Kp	L	A	 0.0280	 0.6038	 0.5602	 0.2647
 5.00	  9000	-0.1	 2.0	 0.2437	 0.2778	Kp	L	A	 0.0403	 0.5901	 0.5605	 0.2589
 2.00	  9250	-0.1	 2.0	 0.2433	 0.2936	Kp	L	A	 0.0269	 0.6257	 0.5784	 0.2743
 2.50	  9250	-0.1	 2.0	 0.2313	 0.2949	Kp	L	A	 0.0123	 0.6308	 0.5680	 0.2760
 3.00	  9250	-0.1	 2.0	 0.2246	 0.2936	Kp	L	A	 0.0058	 0.6291	 0.5600	 0.2751
 3.50	  9250	-0.1	 2.0	 0.2211	 0.2918	Kp	L	A	 0.0036	 0.6253	 0.5545	 0.2734
 4.00	  9250	-0.1	 2.0	 0.2208	 0.2892	Kp	L	A	 0.0058	 0.6188	 0.5510	 0.2707
 4.50	  9250	-0.1	 2.0	 0.2234	 0.2854	Kp	L	A	 0.0121	 0.6096	 0.5492	 0.2669
 5.00	  9250	-0.1	 2.0	 0.2279	 0.2811	Kp	L	A	 0.0208	 0.5990	 0.5487	 0.2625
 2.00	  9500	-0.1	 2.0	 0.2357	 0.2961	Kp	L	A	 0.0172	 0.6314	 0.5737	 0.2767
 2.50	  9500	-0.1	 2.0	 0.2227	 0.2973	Kp	L	A	 0.0017	 0.6362	 0.5623	 0.2784
 3.00	  9500	-0.1	 2.0	 0.2165	 0.2948	Kp	L	A	-0.0037	 0.6325	 0.5534	 0.2764
 3.50	  9500	-0.1	 2.0	 0.2129	 0.2923	Kp	L	A	-0.0059	 0.6278	 0.5470	 0.2742
 4.00	  9500	-0.1	 2.0	 0.2115	 0.2900	Kp	L	A	-0.0052	 0.6222	 0.5428	 0.2719
 4.50	  9500	-0.1	 2.0	 0.2123	 0.2871	Kp	L	A	-0.0015	 0.6149	 0.5402	 0.2689
 5.00	  9500	-0.1	 2.0	 0.2150	 0.2835	Kp	L	A	 0.0049	 0.6058	 0.5387	 0.2652
 2.00	  9750	-0.1	 2.0	 0.2282	 0.2986	Kp	L	A	 0.0072	 0.6375	 0.5690	 0.2792
 2.50	  9750	-0.1	 2.0	 0.2153	 0.2988	Kp	L	A	-0.0073	 0.6402	 0.5567	 0.2800
 3.00	  9750	-0.1	 2.0	 0.2092	 0.2957	Kp	L	A	-0.0121	 0.6350	 0.5472	 0.2774
 3.50	  9750	-0.1	 2.0	 0.2054	 0.2928	Kp	L	A	-0.0143	 0.6295	 0.5401	 0.2749
 4.00	  9750	-0.1	 2.0	 0.2030	 0.2909	Kp	L	A	-0.0151	 0.6252	 0.5355	 0.2730
 4.50	  9750	-0.1	 2.0	 0.2030	 0.2883	Kp	L	A	-0.0127	 0.6190	 0.5325	 0.2704
 5.00	  9750	-0.1	 2.0	 0.2047	 0.2852	Kp	L	A	-0.0077	 0.6110	 0.5305	 0.2671
 2.00	 10000	-0.1	 2.0	 0.2210	 0.3005	Kp	L	A	-0.0022	 0.6429	 0.5643	 0.2814
 2.50	 10000	-0.1	 2.0	 0.2080	 0.3002	Kp	L	A	-0.0163	 0.6441	 0.5511	 0.2815
 3.00	 10000	-0.1	 2.0	 0.2018	 0.2968	Kp	L	A	-0.0207	 0.6380	 0.5411	 0.2786
 3.50	 10000	-0.1	 2.0	 0.1982	 0.2936	Kp	L	A	-0.0224	 0.6316	 0.5338	 0.2757
 4.00	 10000	-0.1	 2.0	 0.1953	 0.2916	Kp	L	A	-0.0239	 0.6274	 0.5287	 0.2738
 4.50	 10000	-0.1	 2.0	 0.1951	 0.2889	Kp	L	A	-0.0217	 0.6213	 0.5254	 0.2712
 5.00	 10000	-0.1	 2.0	 0.1957	 0.2866	Kp	L	A	-0.0188	 0.6154	 0.5233	 0.2688
 2.00	 10500	-0.1	 2.0	 0.2086	 0.3028	Kp	L	A	-0.0183	 0.6506	 0.5547	 0.2841
 2.50	 10500	-0.1	 2.0	 0.1945	 0.3013	Kp	L	A	-0.0326	 0.6493	 0.5391	 0.2832
 3.00	 10500	-0.1	 2.0	 0.1881	 0.2978	Kp	L	A	-0.0363	 0.6418	 0.5288	 0.2799
 3.50	 10500	-0.1	 2.0	 0.1856	 0.2935	Kp	L	A	-0.0358	 0.6328	 0.5214	 0.2760
 4.00	 10500	-0.1	 2.0	 0.1839	 0.2902	Kp	L	A	-0.0352	 0.6260	 0.5159	 0.2729
 4.50	 10500	-0.1	 2.0	 0.1820	 0.2886	Kp	L	A	-0.0359	 0.6225	 0.5121	 0.2714
 5.00	 10500	-0.1	 2.0	 0.1807	 0.2879	Kp	L	A	-0.0362	 0.6202	 0.5099	 0.2705
 2.50	 11000	-0.1	 2.0	 0.1826	 0.3009	Kp	L	A	-0.0461	 0.6512	 0.5270	 0.2835
 3.00	 11000	-0.1	 2.0	 0.1760	 0.2965	Kp	L	A	-0.0491	 0.6413	 0.5154	 0.2793
 3.50	 11000	-0.1	 2.0	 0.1740	 0.2920	Kp	L	A	-0.0474	 0.6312	 0.5082	 0.2749
 4.00	 11000	-0.1	 2.0	 0.1733	 0.2883	Kp	L	A	-0.0452	 0.6230	 0.5032	 0.2714
 4.50	 11000	-0.1	 2.0	 0.1724	 0.2861	Kp	L	A	-0.0446	 0.6183	 0.4997	 0.2693
 5.00	 11000	-0.1	 2.0	 0.1706	 0.2856	Kp	L	A	-0.0459	 0.6172	 0.4974	 0.2689
 2.50	 11500	-0.1	 2.0	 0.1734	 0.2993	Kp	L	A	-0.0560	 0.6504	 0.5162	 0.2826
 3.00	 11500	-0.1	 2.0	 0.1661	 0.2933	Kp	L	A	-0.0584	 0.6370	 0.5020	 0.2768
 3.50	 11500	-0.1	 2.0	 0.1639	 0.2886	Kp	L	A	-0.0562	 0.6256	 0.4943	 0.2721
 4.00	 11500	-0.1	 2.0	 0.1638	 0.2848	Kp	L	A	-0.0531	 0.6169	 0.4899	 0.2685
 4.50	 11500	-0.1	 2.0	 0.1636	 0.2825	Kp	L	A	-0.0513	 0.6116	 0.4870	 0.2662
